date,pm25,pm10,no2,so2,co,o3,month,dayofweek,is_winter,pm25_lag1,pm25_lag7,pm25_lag14,pm25_roll3,pm25_roll7,pm25_roll14,pm25_std7,pm10_roll7,no2_roll7,so2_roll7,co_roll7,o3_roll7,pm25_tomorrow,unsafe_tomorrow,isoforest_flag,ocsvm_flag,is_high_pm25
2016-04-22,158.0,176.0,32.0,19.0,8.0,114.0,4,4,0,177.0,134.0,207.0,179.66666666666666,172.0,140.1,24.331050121195414,188.42857142857142,34.714285714285715,17.285714285714285,9.0,73.28571428571429,182.0,1,-1,-1,0
2016-04-23,182.0,116.0,36.0,14.0,3.0,93.0,4,5,0,158.0,167.0,117.4,172.33333333333334,174.14285714285714,144.71428571428572,24.477394819362967,179.28571428571428,33.714285714285715,16.714285714285715,7.285714285714286,79.28571428571429,165.0,1,-1,-1,0
2016-04-24,165.0,146.0,48.0,30.0,9.0,123.0,4,6,0,182.0,204.0,95.0,168.33333333333334,168.57142857142858,149.71428571428572,20.695064974187517,174.71428571428572,36.285714285714285,18.714285714285715,7.571428571428571,90.0,168.0,1,-1,-1,0
2016-04-25,168.0,130.0,45.0,18.0,11.0,127.0,4,0,0,165.0,149.0,129.0,171.66666666666666,171.28571428571428,152.5,18.865438290823946,172.0,38.0,19.714285714285715,8.142857142857142,98.57142857142857,160.0,1,-1,-1,0
2016-04-26,160.0,187.0,59.0,27.0,19.0,159.0,4,1,0,168.0,145.0,97.0,164.33333333333334,173.42857142857142,157.0,16.019333557272873,162.14285714285714,39.857142857142854,20.0,9.142857142857142,109.14285714285714,179.0,1,-1,-1,0
2016-04-27,179.0,301.0,65.0,22.0,29.0,146.0,4,2,0,160.0,204.0,97.0,169.0,169.85714285714286,162.85714285714286,9.546876826637275,175.57142857142858,44.714285714285715,20.285714285714285,12.142857142857142,119.0,170.0,1,-1,-1,0
2016-04-28,170.0,345.0,50.0,26.0,23.0,121.0,4,3,0,179.0,177.0,88.0,169.66666666666666,168.85714285714286,168.71428571428572,9.026416258755114,200.14285714285714,47.857142857142854,22.285714285714285,14.571428571428571,126.14285714285714,167.0,1,-1,-1,0
2016-04-29,167.0,167.0,53.0,29.0,18.0,122.0,4,4,0,170.0,158.0,134.0,172.0,170.14285714285714,171.07142857142858,7.776643908288247,198.85714285714286,50.857142857142854,23.714285714285715,16.0,127.28571428571429,268.0,1,-1,-1,0
2016-04-30,268.0,388.0,53.0,19.0,24.0,132.0,4,5,0,167.0,182.0,167.0,201.66666666666666,182.42857142857142,178.28571428571428,38.17004559798807,237.71428571428572,53.285714285714285,24.428571428571427,19.0,132.85714285714286,321.0,1,-1,-1,0
2016-05-01,321.0,356.0,50.0,21.0,28.0,120.0,5,6,0,268.0,165.0,204.0,252.0,204.71428571428572,186.64285714285714,63.46052391241479,267.7142857142857,53.57142857142857,23.142857142857142,21.714285714285715,132.42857142857142,273.0,1,-1,-1,1
2016-05-02,273.0,227.0,39.0,14.0,15.0,112.0,5,0,0,321.0,168.0,149.0,287.3333333333333,219.71428571428572,195.5,65.7056930199975,281.57142857142856,52.714285714285715,22.571428571428573,22.285714285714285,130.28571428571428,213.0,1,-1,-1,0
2016-05-03,213.0,312.0,41.0,19.0,8.0,50.0,5,1,0,273.0,160.0,145.0,269.0,227.28571428571428,200.35714285714286,60.52744359851547,299.42857142857144,50.142857142857146,21.428571428571427,20.714285714285715,114.71428571428571,148.0,0,-1,-1,0
2016-05-04,148.0,225.0,40.0,20.0,9.0,26.0,5,2,0,213.0,179.0,204.0,211.33333333333334,222.85714285714286,196.35714285714286,65.57293285959972,288.57142857142856,46.57142857142857,21.142857142857142,17.857142857142858,97.57142857142857,165.0,1,-1,-1,0
2016-05-05,165.0,144.0,36.0,15.0,7.0,33.0,5,3,0,148.0,170.0,177.0,175.33333333333334,222.14285714285714,195.5,66.26821402811638,259.85714285714283,44.57142857142857,19.571428571428573,15.571428571428571,85.0,119.0,0,-1,-1,0
2016-05-06,119.0,94.0,33.0,15.0,6.0,79.0,5,4,0,165.0,167.0,158.0,144.0,215.28571428571428,192.71428571428572,74.8525534761829,249.42857142857142,41.714285714285715,17.571428571428573,13.857142857142858,78.85714285714286,86.0,0,-1,-1,0
2016-05-07,86.0,122.0,45.0,14.0,8.0,115.0,5,5,0,119.0,268.0,182.0,123.33333333333333,189.28571428571428,185.85714285714286,84.48020337277165,211.42857142857142,40.57142857142857,16.857142857142858,11.571428571428571,76.42857142857143,129.0,0,-1,-1,0
2016-05-08,129.0,138.0,49.0,18.0,10.0,83.0,5,6,0,86.0,321.0,165.0,111.33333333333333,161.85714285714286,183.28571428571428,63.03551531062729,180.28571428571428,40.42857142857143,16.428571428571427,9.0,71.14285714285714,157.0,1,-1,-1,0
2016-05-09,157.0,127.0,38.0,13.0,8.0,48.0,5,0,0,129.0,273.0,168.0,124.0,145.28571428571428,182.5,39.97797012403527,166.0,40.285714285714285,16.285714285714285,8.0,62.0,144.0,0,-1,-1,0
2016-05-10,144.0,117.0,41.0,15.0,9.0,63.0,5,1,0,157.0,213.0,160.0,143.33333333333334,135.42857142857142,181.35714285714286,26.85055643655371,138.14285714285714,40.285714285714285,15.714285714285714,8.142857142857142,63.857142857142854,144.0,0,-1,-1,0
2016-05-11,144.0,87.0,41.0,13.0,9.0,112.0,5,2,0,144.0,148.0,179.0,148.33333333333334,134.85714285714286,178.85714285714286,26.579619833179827,118.42857142857143,40.42857142857143,14.714285714285714,8.142857142857142,76.14285714285714,125.0,0,-1,-1,0
2016-05-12,125.0,112.0,44.0,16.0,11.0,76.0,5,3,0,144.0,165.0,170.0,137.66666666666666,129.14285714285714,175.64285714285714,23.089886468820964,113.85714285714286,41.57142857142857,14.857142857142858,8.714285714285714,82.28571428571429,153.0,1,-1,-1,0
2016-05-13,153.0,153.0,39.0,14.0,8.0,70.0,5,4,0,125.0,119.0,167.0,140.66666666666666,134.0,174.64285714285714,24.152294576986066,122.28571428571429,42.42857142857143,14.714285714285714,9.0,81.0,138.0,0,-1,-1,0
2016-05-14,138.0,133.0,45.0,18.0,9.0,165.0,5,5,0,153.0,86.0,268.0,138.66666666666666,141.42857142857142,165.35714285714286,11.73111450882711,123.85714285714286,42.42857142857143,15.285714285714286,9.142857142857142,88.14285714285714,148.0,0,-1,-1,0
2016-05-15,148.0,127.5,39.5,17.0,7.0,139.66666666666666,5,6,0,138.0,129.0,321.0,146.33333333333334,144.14285714285714,153.0,10.510765456252592,122.35714285714286,41.07142857142857,15.142857142857142,8.714285714285714,96.23809523809526,133.0,0,-1,-1,0
2016-05-16,133.0,122.0,34.0,16.0,5.0,114.33333333333333,5,0,0,148.0,157.0,273.0,139.66666666666666,140.71428571428572,143.0,9.481812163554455,121.64285714285714,40.5,15.571428571428571,8.285714285714286,105.71428571428571,118.0,0,-1,-1,0
2016-05-17,118.0,150.0,35.0,15.0,6.0,89.0,5,1,0,133.0,144.0,213.0,133.0,137.0,136.21428571428572,12.569805089983404,126.35714285714286,39.642857142857146,15.571428571428571,7.857142857142857,109.42857142857143,159.0,1,-1,-1,0
2016-05-18,159.0,158.0,43.0,22.0,14.0,119.0,5,2,0,118.0,144.0,148.0,136.66666666666666,139.14285714285714,137.0,15.004761149149518,136.5,39.92857142857143,16.857142857142858,8.571428571428571,110.42857142857143,178.0,1,-1,-1,0
2016-05-19,178.0,154.0,50.0,16.0,13.0,74.0,5,3,0,159.0,125.0,165.0,151.66666666666666,146.71428571428572,137.92857142857142,19.405448424903433,142.5,40.785714285714285,16.857142857142858,8.857142857142858,110.14285714285714,164.0,1,-1,-1,0
2016-05-20,164.0,131.0,39.0,8.0,9.0,57.0,5,4,0,178.0,153.0,119.0,167.0,148.28571428571428,141.14285714285714,20.41824580871036,139.35714285714286,40.785714285714285,16.0,9.0,108.28571428571429,141.0,0,-1,-1,0
2016-05-21,141.0,196.0,32.0,8.0,9.0,24.0,5,5,0,164.0,138.0,86.0,161.0,148.71428571428572,145.07142857142858,20.19665224498648,148.35714285714286,38.92857142857143,14.571428571428571,9.0,88.14285714285714,152.0,1,-1,-1,0
2016-05-22,152.0,141.0,31.0,10.0,7.0,35.0,5,6,0,141.0,148.0,129.0,152.33333333333334,149.28571428571428,146.71428571428572,20.229634085624237,150.28571428571428,37.714285714285715,13.571428571428571,9.0,73.19047619047619,136.0,0,1,-1,0
2016-05-23,136.0,133.0,27.0,9.0,6.0,33.0,5,0,0,152.0,133.0,157.0,143.0,149.71428571428572,145.21428571428572,19.855429867878694,151.85714285714286,36.714285714285715,12.571428571428571,9.142857142857142,61.57142857142857,180.0,1,1,1,0
2016-05-24,180.0,94.0,26.0,8.0,6.0,30.0,5,1,0,136.0,118.0,144.0,156.0,158.57142857142858,147.78571428571428,16.969159700837356,143.85714285714286,35.42857142857143,11.571428571428571,9.142857142857142,53.142857142857146,122.0,0,1,1,0
2016-05-25,122.0,192.0,30.0,11.0,8.0,43.0,5,2,0,180.0,159.0,144.0,146.0,153.28571428571428,146.21428571428572,21.868655542539518,148.71428571428572,33.57142857142857,10.0,8.285714285714286,42.285714285714285,179.0,1,1,1,0
2016-05-26,179.0,325.0,29.0,7.0,8.0,31.0,5,3,0,122.0,178.0,125.0,160.33333333333334,153.42857142857142,150.07142857142858,22.059443502028707,173.14285714285714,30.571428571428573,8.714285714285714,7.571428571428571,36.142857142857146,170.0,1,-1,-1,0
2016-05-27,170.0,458.0,32.0,9.0,11.0,67.0,5,4,0,179.0,164.0,153.0,157.0,154.28571428571428,151.28571428571428,22.647400775914875,219.85714285714286,29.571428571428573,8.857142857142858,7.857142857142857,37.57142857142857,211.0,1,-1,-1,0
2016-05-28,211.0,288.0,23.0,12.0,8.0,31.0,5,5,0,170.0,141.0,138.0,186.66666666666666,164.28571428571428,156.5,30.048373698170355,233.0,28.285714285714285,9.428571428571429,7.714285714285714,38.57142857142857,178.0,1,-1,-1,0
2016-05-29,178.0,120.0,20.0,6.0,5.0,46.0,5,6,0,211.0,152.0,148.0,186.33333333333334,168.0,158.64285714285714,29.88310559497003,230.0,26.714285714285715,8.857142857142858,7.428571428571429,40.142857142857146,100.0,0,-1,-1,0
2016-05-30,100.0,97.0,26.0,5.0,7.0,27.0,5,0,0,178.0,136.0,133.0,163.0,162.85714285714286,156.28571428571428,38.23797663505476,224.85714285714286,26.571428571428573,8.285714285714286,7.571428571428571,39.285714285714285,122.0,0,1,-1,0
2016-05-31,122.0,130.0,30.0,6.0,11.0,57.0,5,1,0,100.0,180.0,118.0,133.33333333333334,154.57142857142858,156.57142857142858,40.1408235377136,230.0,27.142857142857142,8.0,8.285714285714286,43.142857142857146,148.0,0,-1,-1,0
2016-06-01,148.0,128.0,24.0,9.0,8.0,64.0,6,2,0,122.0,122.0,159.0,123.33333333333333,158.28571428571428,155.78571428571428,37.75674017406126,220.85714285714286,26.285714285714285,7.714285714285714,8.285714285714286,46.142857142857146,134.0,0,-1,-1,0
2016-06-02,134.0,156.0,28.0,10.0,9.0,49.0,6,3,0,148.0,179.0,178.0,134.66666666666666,151.85714285714286,152.64285714285714,37.47189422944894,196.71428571428572,26.142857142857142,8.142857142857142,8.428571428571429,48.714285714285715,143.0,0,-1,-1,0
2016-06-03,143.0,207.0,43.0,20.0,14.0,129.0,6,4,0,134.0,170.0,164.0,141.66666666666666,148.0,151.14285714285714,36.674241641786644,160.85714285714286,27.714285714285715,9.714285714285714,8.857142857142858,57.57142857142857,181.0,1,-1,-1,0
2016-06-04,181.0,174.0,50.0,15.0,17.0,135.0,6,5,0,143.0,211.0,141.0,152.66666666666666,143.71428571428572,154.0,29.044301137599998,144.57142857142858,31.571428571428573,10.142857142857142,10.142857142857142,72.42857142857143,174.0,1,-1,-1,0
2016-06-05,174.0,127.0,30.0,9.0,12.0,83.0,6,6,0,181.0,178.0,152.0,166.0,143.14285714285714,155.57142857142858,28.28679651609602,145.57142857142858,33.0,10.571428571428571,11.142857142857142,77.71428571428571,159.0,1,-1,1,0
2016-06-06,159.0,176.0,31.0,10.0,10.0,108.0,6,0,0,174.0,100.0,136.0,171.33333333333334,151.57142857142858,157.21428571428572,21.188496429726523,156.85714285714286,33.714285714285715,11.285714285714286,11.571428571428571,89.28571428571429,141.0,0,-1,-1,0
2016-06-07,141.0,123.0,34.0,11.0,11.0,47.0,6,1,0,159.0,122.0,180.0,158.0,154.28571428571428,154.42857142857142,17.698533703056988,155.85714285714286,34.285714285714285,12.0,11.571428571428571,87.85714285714286,133.0,0,-1,-1,0
2016-06-08,133.0,115.0,41.0,14.0,12.0,106.0,6,2,0,141.0,148.0,122.0,144.33333333333334,152.14285714285714,155.21428571428572,19.411582207787074,154.0,36.714285714285715,12.714285714285714,12.142857142857142,93.85714285714286,139.0,0,-1,-1,0
2016-06-09,139.0,157.0,33.0,10.0,11.0,88.0,6,3,0,133.0,134.0,179.0,137.66666666666666,152.85714285714286,152.35714285714286,18.712104562101185,154.14285714285714,37.42857142857143,12.714285714285714,12.428571428571429,99.42857142857143,131.0,0,-1,-1,0
2016-06-10,131.0,176.0,34.0,15.0,11.0,127.0,6,4,0,139.0,143.0,170.0,134.33333333333334,151.14285714285714,149.57142857142858,20.25198402979349,149.71428571428572,36.142857142857146,12.0,12.0,99.14285714285714,142.0,0,-1,-1,0
2016-06-11,142.0,117.0,24.0,5.0,8.0,49.0,6,5,0,131.0,181.0,211.0,137.33333333333334,145.57142857142858,144.64285714285714,15.468862734082158,141.57142857142858,32.42857142857143,10.571428571428571,10.714285714285714,86.85714285714286,125.0,0,1,1,0
2016-06-12,125.0,117.0,21.0,6.0,7.0,49.0,6,6,0,142.0,174.0,178.0,132.66666666666666,138.57142857142858,140.85714285714286,10.86058842570479,140.14285714285714,31.142857142857142,10.142857142857142,10.0,82.0,112.0,0,1,1,0
2016-06-13,112.0,256.0,18.0,6.0,7.0,43.0,6,0,0,125.0,159.0,100.0,126.33333333333333,131.85714285714286,141.71428571428572,10.652520381410802,151.57142857142858,29.285714285714285,9.571428571428571,9.571428571428571,72.71428571428571,154.0,1,-1,-1,0
2016-06-14,154.0,101.0,17.0,5.0,7.0,24.0,6,1,0,112.0,141.0,122.0,130.33333333333334,133.71428571428572,144.0,13.313079855475758,148.42857142857142,26.857142857142858,8.714285714285714,9.0,69.42857142857143,89.0,0,1,1,0
2016-06-15,89.0,274.0,28.0,4.0,15.0,17.0,6,2,0,154.0,133.0,148.0,118.33333333333333,127.42857142857143,139.78571428571428,21.54729018428775,171.14285714285714,25.0,7.285714285714286,9.428571428571429,56.714285714285715,151.0,1,-1,-1,0
2016-06-16,151.0,100.0,25.0,6.0,9.0,46.0,6,3,0,89.0,139.0,134.0,131.33333333333334,129.14285714285714,141.0,23.04653677112992,163.0,23.857142857142858,6.714285714285714,9.142857142857142,50.714285714285715,113.0,0,1,1,0
2016-06-17,113.0,104.0,33.0,5.0,9.0,60.0,6,4,0,151.0,131.0,143.0,117.66666666666667,126.57142857142857,138.85714285714286,23.796758482740977,152.71428571428572,23.714285714285715,5.285714285714286,8.857142857142858,41.142857142857146,108.0,0,1,1,0
2016-06-18,108.0,131.0,39.0,4.0,12.0,59.0,6,5,0,113.0,142.0,181.0,124.0,121.71428571428571,133.64285714285714,23.5917661181105,154.71428571428572,25.857142857142858,5.142857142857143,9.428571428571429,42.57142857142857,136.0,0,1,1,0
2016-06-19,136.0,80.0,28.0,3.0,10.0,78.0,6,6,0,108.0,125.0,174.0,119.0,123.28571428571429,130.92857142857142,24.20546966916687,149.42857142857142,26.857142857142858,4.714285714285714,9.857142857142858,46.714285714285715,142.0,0,1,1,0
2016-06-20,142.0,74.0,32.0,3.0,12.0,135.0,6,0,0,136.0,112.0,159.0,128.66666666666666,127.57142857142857,129.71428571428572,24.52792383425952,123.42857142857143,28.857142857142858,4.285714285714286,10.571428571428571,59.857142857142854,109.0,0,1,-1,0
2016-06-21,109.0,59.0,24.0,4.0,11.0,121.0,6,1,0,142.0,154.0,141.0,129.0,121.14285714285714,127.42857142857143,22.236820601794435,117.42857142857143,29.857142857142858,4.142857142857143,11.142857142857142,73.71428571428571,53.0,0,1,-1,0
2016-06-22,53.0,95.0,27.0,4.0,11.0,10.0,6,2,0,109.0,89.0,133.0,101.33333333333333,116.0,121.71428571428571,32.63944443971956,91.85714285714286,29.714285714285715,4.142857142857143,10.571428571428571,72.71428571428571,76.0,0,1,1,0
2016-06-23,76.0,86.0,26.0,3.0,10.0,16.0,6,3,0,53.0,151.0,139.0,79.33333333333333,105.28571428571429,117.21428571428571,31.526255120216643,89.85714285714286,29.857142857142858,3.7142857142857144,10.714285714285714,68.42857142857143,86.0,0,1,1,0
2016-06-24,86.0,248.0,24.0,4.0,8.0,10.0,6,4,0,76.0,113.0,131.0,71.66666666666667,101.42857142857143,114.0,32.07209141324086,110.42857142857143,28.571428571428573,3.5714285714285716,10.571428571428571,61.285714285714285,145.0,0,1,-1,0
2016-06-25,145.0,149.0,36.0,3.0,10.0,7.0,6,5,0,86.0,108.0,142.0,102.33333333333333,106.71428571428571,114.21428571428571,36.12807904163072,113.0,28.142857142857142,3.4285714285714284,10.285714285714286,53.857142857142854,145.0,0,1,1,0
2016-06-26,145.0,89.0,26.0,4.0,7.0,9.0,6,6,0,145.0,136.0,125.0,125.33333333333333,108.0,115.64285714285714,37.47888294315729,114.28571428571429,27.857142857142858,3.5714285714285716,9.857142857142858,44.0,99.0,0,1,1,0
2016-06-27,99.0,89.0,28.0,3.0,8.0,15.0,6,0,0,145.0,142.0,112.0,129.66666666666666,101.85714285714286,114.71428571428571,34.37260814189723,116.42857142857143,27.285714285714285,3.5714285714285716,9.285714285714286,26.857142857142858,136.0,0,1,1,0
2016-06-28,136.0,78.0,33.0,2.0,16.0,29.0,6,1,0,99.0,109.0,154.0,126.66666666666667,105.71428571428571,113.42857142857143,36.74105009257336,119.14285714285714,28.571428571428573,3.2857142857142856,10.0,13.714285714285714,109.0,0,1,1,0
2016-06-29,109.0,67.0,31.0,6.0,9.0,36.0,6,2,0,136.0,53.0,89.0,114.66666666666667,113.71428571428571,114.85714285714286,28.529016139800056,115.14285714285714,29.142857142857142,3.5714285714285716,9.714285714285714,17.428571428571427,87.0,0,1,1,0
2016-06-30,87.0,76.0,30.0,6.0,10.0,49.0,6,3,0,109.0,76.0,151.0,110.66666666666667,115.28571428571429,110.28571428571429,26.32308420198837,113.71428571428571,29.714285714285715,4.0,9.714285714285714,22.142857142857142,101.0,0,1,1,0
2016-07-01,101.0,60.0,26.0,1.0,9.0,3.0,7,4,0,87.0,86.0,113.0,99.0,117.42857142857143,109.42857142857143,24.05450160820739,86.85714285714286,30.0,3.5714285714285716,9.857142857142858,21.142857142857142,114.0,0,1,1,0
2016-07-02,114.0,58.0,30.0,3.0,7.0,5.0,7,5,0,101.0,145.0,108.0,100.66666666666667,113.0,109.85714285714286,20.760539492031786,73.85714285714286,29.142857142857142,3.5714285714285716,9.428571428571429,20.857142857142858,71.0,0,1,1,0
2016-07-03,71.0,71.0,34.0,1.0,5.0,15.0,7,6,0,114.0,145.0,136.0,95.33333333333333,102.42857142857143,105.21428571428571,20.590103956818904,71.28571428571429,30.285714285714285,3.142857142857143,9.142857142857142,21.714285714285715,100.0,0,1,1,0
2016-07-04,100.0,67.0,38.0,1.0,11.0,9.0,7,0,0,71.0,99.0,142.0,95.0,102.57142857142857,102.21428571428571,20.565806109963432,68.14285714285714,31.714285714285715,2.857142857142857,9.571428571428571,20.857142857142858,97.0,0,1,1,0
2016-07-05,97.0,82.0,30.0,2.0,11.0,7.0,7,1,0,100.0,136.0,109.0,89.33333333333333,97.0,101.35714285714286,14.341083176207578,68.71428571428571,31.285714285714285,2.857142857142857,8.857142857142858,17.714285714285715,111.0,0,1,1,0
2016-07-06,111.0,99.0,27.0,3.0,10.0,6.0,7,2,0,97.0,109.0,53.0,102.66666666666667,97.28571428571429,105.5,14.636874503743352,73.28571428571429,30.714285714285715,2.4285714285714284,9.0,13.428571428571429,125.0,0,1,1,0
2016-07-07,125.0,61.0,18.0,4.0,9.0,6.0,7,3,0,111.0,87.0,76.0,111.0,102.71428571428571,109.0,17.036375648544603,71.14285714285714,29.0,2.142857142857143,8.857142857142858,7.285714285714286,90.0,0,1,1,0
2016-07-08,90.0,84.0,32.0,3.0,8.0,5.0,7,4,0,125.0,101.0,86.0,108.66666666666667,101.14285714285714,109.28571428571429,17.714669734707297,74.57142857142857,29.857142857142858,2.4285714285714284,8.714285714285714,7.571428571428571,81.0,0,1,1,0
2016-07-09,81.0,80.0,26.0,4.0,12.0,6.0,7,5,0,90.0,114.0,145.0,98.66666666666667,96.42857142857143,104.71428571428571,18.10945556753762,77.71428571428571,29.285714285714285,2.5714285714285716,9.428571428571429,7.714285714285714,102.0,0,1,1,0
2016-07-10,102.0,66.0,28.0,4.0,11.0,11.0,7,6,0,81.0,71.0,145.0,91.0,100.85714285714286,101.64285714285714,14.229412864781938,77.0,28.428571428571427,3.0,10.285714285714286,7.142857142857143,83.0,0,1,1,0
2016-07-11,83.0,73.0,29.0,3.0,11.0,5.0,7,0,0,102.0,100.0,99.0,88.66666666666667,98.42857142857143,100.5,15.767658279506273,77.85714285714286,27.142857142857142,3.2857142857142856,10.285714285714286,6.571428571428571,90.0,0,1,1,0
2016-07-12,90.0,52.0,27.0,5.0,13.0,4.0,7,1,0,83.0,97.0,136.0,91.66666666666667,97.42857142857143,97.21428571428571,16.091997419606358,73.57142857142857,26.714285714285715,3.7142857142857144,10.571428571428571,6.142857142857143,57.0,0,1,1,0
2016-07-13,57.0,81.0,31.0,4.0,17.0,6.0,7,2,0,90.0,111.0,109.0,76.66666666666667,89.71428571428571,93.5,20.766273022339476,71.0,27.285714285714285,3.857142857142857,11.571428571428571,6.142857142857143,122.0,0,1,1,0
2016-07-14,122.0,76.0,29.0,5.0,14.0,7.0,7,3,0,57.0,125.0,87.0,89.66666666666667,89.28571428571429,96.0,19.93083277834484,73.14285714285714,28.857142857142858,4.0,12.285714285714286,6.285714285714286,104.0,0,1,1,0
